CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment
15443.0,2,7,3236.9100000000003,4,4,4,444,12,Champions
15444.0,9,2,1418.2600000000002,4,2,3,423,9,Loyal customers
15445.0,264,1,113.5,1,1,1,111,3,At Risk
15447.0,331,1,155.17,1,1,1,111,3,At Risk
15448.0,313,1,494.64,1,1,2,112,4,Needs Attention
15449.0,26,3,974.5200000000001,3,3,3,333,9,Loyal customers
15450.0,30,1,429.84,3,1,2,312,6,Potential Loyalists
15452.0,30,3,538.7299999999999,3,3,2,332,8,Loyal customers
15453.0,2,7,1388.37,4,4,3,443,11,Champions
15454.0,362,1,179.10000000000002,1,1,1,111,3,At Risk
15456.0,283,3,447.22,1,3,2,132,6,Potential Loyalists
15457.0,262,1,237.07,1,1,1,111,3,At Risk
15458.0,25,1,161.64,3,1,1,311,5,Needs Attention
15460.0,354,1,216.76,1,1,1,111,3,At Risk
15462.0,94,3,234.6,2,3,1,231,6,Potential Loyalists
15463.0,29,1,126.14,3,1,1,311,5,Needs Attention
15464.0,338,1,1048.85,1,1,3,113,5,Needs Attention
15465.0,20,18,7354.619999999999,3,4,4,344,11,Champions
15466.0,85,1,334.53000000000003,2,1,2,212,5,Needs Attention
15467.0,9,3,524.88,4,3,2,432,9,Loyal customers
15468.0,51,2,467.51,3,2,2,322,7,Potential Loyalists
15469.0,50,2,538.5500000000001,3,2,2,322,7,Potential Loyalists
15471.0,2,1,469.4799999999999,4,1,2,412,7,Potential Loyalists
15472.0,113,1,371.5600000000001,2,1,2,212,5,Needs Attention
15473.0,14,7,1771.2,4,4,4,444,12,Champions
15475.0,77,1,454.10999999999996,2,1,2,212,5,Needs Attention
15478.0,40,2,1441.4199999999998,3,2,3,323,8,Loyal customers
15480.0,116,1,905.5,2,1,3,213,6,Potential Loyalists
15482.0,16,12,11054.960000000001,4,4,4,444,12,Champions
15483.0,161,4,233.81,1,3,1,131,5,Needs Attention
15484.0,1,4,3594.3100000000004,4,3,4,434,11,Champions
15485.0,30,3,2575.0,3,3,4,334,10,Champions
15488.0,93,1,91.32000000000001,2,1,1,211,4,Needs Attention
15489.0,23,3,1134.28,3,3,3,333,9,Loyal customers
15491.0,95,6,3100.09,2,4,4,244,10,Champions
15492.0,28,2,659.4599999999998,3,2,2,322,7,Potential Loyalists
15493.0,33,5,2001.8000000000002,3,4,4,344,11,Champions
15494.0,21,2,1299.23,3,2,3,323,8,Loyal customers
15497.0,18,2,1262.2,4,2,3,423,9,Loyal customers
15500.0,8,4,1131.5600000000002,4,3,3,433,10,Champions
15502.0,16,12,10384.929999999998,4,4,4,444,12,Champions
15503.0,363,1,147.09,1,1,1,111,3,At Risk
15504.0,81,1,52.83,2,1,1,211,4,Needs Attention
15505.0,53,5,3610.96,2,4,4,244,10,Champions
15506.0,23,3,979.26,3,3,3,333,9,Loyal customers
15507.0,172,1,492.36000000000007,1,1,2,112,4,Needs Attention
15508.0,189,6,1000.2700000000001,1,4,3,143,8,Loyal customers
15510.0,331,1,250.0,1,1,1,111,3,At Risk
15511.0,12,5,909.23,4,4,3,443,11,Champions
15512.0,156,2,121.0,1,2,1,121,4,Needs Attention
15513.0,33,19,14758.22,3,4,4,344,11,Champions
15514.0,12,11,4139.460000000001,4,4,4,444,12,Champions
15516.0,45,3,62.43,3,3,1,331,7,Potential Loyalists
15517.0,233,1,267.03000000000003,1,1,1,111,3,At Risk
15518.0,64,8,1942.4499999999998,2,4,4,244,10,Champions
15520.0,2,1,343.5,4,1,2,412,7,Potential Loyalists
15521.0,40,8,3000.2000000000003,3,4,4,344,11,Champions
15522.0,33,2,398.84000000000003,3,2,2,322,7,Potential Loyalists
15523.0,84,1,412.01,2,1,2,212,5,Needs Attention
15524.0,25,1,440.0,3,1,2,312,6,Potential Loyalists
15525.0,2,3,825.92,4,3,3,433,10,Champions
15526.0,33,2,148.44,3,2,1,321,6,Potential Loyalists
15527.0,19,8,2429.7800000000007,4,4,4,444,12,Champions
15528.0,254,1,229.32999999999998,1,1,1,111,3,At Risk
15529.0,23,11,3995.23,3,4,4,344,11,Champions
15530.0,22,4,1502.3500000000004,3,3,3,333,9,Loyal customers
15531.0,8,2,2007.4399999999996,4,2,4,424,10,Champions
15532.0,25,4,1580.93,3,3,4,334,10,Champions
15533.0,19,3,807.57,4,3,3,433,10,Champions
15535.0,173,4,536.4000000000002,1,3,2,132,6,Potential Loyalists
15537.0,163,1,110.92000000000002,1,1,1,111,3,At Risk
15539.0,7,1,538.46,4,1,2,412,7,Potential Loyalists
15540.0,11,1,213.30000000000004,4,1,1,411,6,Potential Loyalists
15541.0,114,1,85.13,2,1,1,211,4,Needs Attention
15543.0,288,1,127.86,1,1,1,111,3,At Risk
15544.0,9,9,3546.7100000000005,4,4,4,444,12,Champions
15545.0,54,2,292.71999999999997,2,2,1,221,5,Needs Attention
15547.0,7,14,4954.84,4,4,4,444,12,Champions
15549.0,77,3,1693.2599999999998,2,3,4,234,9,Loyal customers
15550.0,4,4,575.6300000000002,4,3,2,432,9,Loyal customers
15551.0,37,1,436.05999999999995,3,1,2,312,6,Potential Loyalists
15552.0,217,1,90.12,1,1,1,111,3,At Risk
15553.0,60,1,437.23,2,1,2,212,5,Needs Attention
15554.0,278,1,217.2,1,1,1,111,3,At Risk
15555.0,12,16,4805.17,4,4,4,444,12,Champions
15556.0,24,1,279.77,3,1,1,311,5,Needs Attention
15557.0,29,1,473.65,3,1,2,312,6,Potential Loyalists
15561.0,12,4,800.5899999999999,4,3,3,433,10,Champions
15562.0,352,1,134.55,1,1,1,111,3,At Risk
15563.0,22,4,1400.44,3,3,3,333,9,Loyal customers
15565.0,50,2,173.16000000000003,3,2,1,321,6,Potential Loyalists
15567.0,19,1,186.01000000000002,4,1,1,411,6,Potential Loyalists
15568.0,3,3,758.29,4,3,3,433,10,Champions
15569.0,104,5,1375.71,2,4,3,243,9,Loyal customers
15570.0,7,12,4165.52,4,4,4,444,12,Champions
15571.0,12,4,650.4300000000001,4,3,2,432,9,Loyal customers
15572.0,5,7,2552.86,4,4,4,444,12,Champions
15573.0,32,2,607.45,3,2,2,322,7,Potential Loyalists
15574.0,178,4,702.25,1,3,3,133,7,Potential Loyalists
15576.0,38,1,940.6700000000001,3,1,3,313,7,Potential Loyalists
15577.0,151,3,258.88000000000005,1,3,1,131,5,Needs Attention
15578.0,162,1,127.1,1,1,1,111,3,At Risk
15579.0,69,2,348.59999999999997,2,2,2,222,6,Potential Loyalists
15581.0,121,13,3679.9700000000003,2,4,4,244,10,Champions
15582.0,25,3,682.9100000000001,3,3,3,333,9,Loyal customers
15584.0,24,4,725.11,3,3,3,333,9,Loyal customers
15585.0,177,1,455.29999999999995,1,1,2,112,4,Needs Attention
15587.0,50,4,913.6800000000001,3,3,3,333,9,Loyal customers
15589.0,256,3,478.53,1,3,2,132,6,Potential Loyalists
15592.0,47,1,388.58,3,1,2,312,6,Potential Loyalists
15593.0,71,1,199.8,2,1,1,211,4,Needs Attention
15594.0,16,5,1771.7800000000002,4,4,4,444,12,Champions
15596.0,101,5,1406.5900000000001,2,4,3,243,9,Loyal customers
15597.0,35,1,324.57,3,1,2,312,6,Potential Loyalists
15598.0,53,1,240.68,2,1,1,211,4,Needs Attention
15599.0,27,2,761.74,3,2,3,323,8,Loyal customers
15601.0,11,14,6776.56,4,4,4,444,12,Champions
15602.0,8,9,1297.8700000000001,4,4,3,443,11,Champions
15603.0,79,1,48.480000000000004,2,1,1,211,4,Needs Attention
15604.0,52,1,216.39,2,1,1,211,4,Needs Attention
15605.0,36,5,1198.23,3,4,3,343,10,Champions
15606.0,61,9,2920.16,2,4,4,244,10,Champions
15607.0,337,1,104.76,1,1,1,111,3,At Risk
15608.0,28,4,1093.68,3,3,3,333,9,Loyal customers
15609.0,184,1,298.48,1,1,1,111,3,At Risk
15610.0,52,1,112.46,2,1,1,211,4,Needs Attention
15611.0,10,13,1591.4500000000003,4,4,4,444,12,Champions
15612.0,36,2,195.15,3,2,1,321,6,Potential Loyalists
15615.0,10,23,10399.74,4,4,4,444,12,Champions
15618.0,33,4,776.8510000000002,3,3,3,333,9,Loyal customers
15619.0,11,1,336.40000000000003,4,1,2,412,7,Potential Loyalists
15620.0,57,3,1553.1799999999998,2,3,3,233,8,Loyal customers
15621.0,4,4,1293.03,4,3,3,433,10,Champions
15622.0,43,9,3709.5600000000004,3,4,4,344,11,Champions
15623.0,141,1,301.03,1,1,1,111,3,At Risk
15624.0,117,4,588.13,2,3,2,232,7,Potential Loyalists
15625.0,104,4,1534.26,2,3,3,233,8,Loyal customers
15626.0,75,2,675.8000000000001,2,2,3,223,7,Potential Loyalists
15628.0,5,9,2870.24,4,4,4,444,12,Champions
15630.0,45,2,1186.35,3,2,3,323,8,Loyal customers
15632.0,16,8,3285.3100000000004,4,4,4,444,12,Champions
15634.0,17,1,243.55,4,1,1,411,6,Potential Loyalists
15636.0,90,2,724.76,2,2,3,223,7,Potential Loyalists
15637.0,53,1,223.36,2,1,1,211,4,Needs Attention
15639.0,134,1,425.32,2,1,2,212,5,Needs Attention
15640.0,4,15,12515.66,4,4,4,444,12,Champions
15641.0,105,4,1887.2,2,3,4,234,9,Loyal customers
15643.0,192,3,664.0,1,3,3,133,7,Potential Loyalists
15644.0,166,4,812.9999999999999,1,3,3,133,7,Potential Loyalists
15645.0,19,1,612.01,4,1,2,412,7,Potential Loyalists
15646.0,158,3,447.64,1,3,2,132,6,Potential Loyalists
15648.0,204,2,657.3500000000001,1,2,2,122,5,Needs Attention
15649.0,336,2,816.0,1,2,3,123,6,Potential Loyalists
15651.0,37,3,646.3,3,3,2,332,8,Loyal customers
15652.0,91,1,337.74,2,1,2,212,5,Needs Attention
15653.0,93,2,877.4399999999999,2,2,3,223,7,Potential Loyalists
15654.0,9,2,922.5300000000001,4,2,3,423,9,Loyal customers
15655.0,243,1,560.6700000000001,1,1,2,112,4,Needs Attention
15656.0,45,4,748.5,3,3,3,333,9,Loyal customers
15657.0,23,1,30.0,3,1,1,311,5,Needs Attention
15658.0,190,5,1024.1,1,4,3,143,8,Loyal customers
15659.0,44,1,306.45000000000005,3,1,1,311,5,Needs Attention
15660.0,25,9,1600.86,3,4,4,344,11,Champions
15661.0,317,2,309.8,1,2,2,122,5,Needs Attention
15663.0,106,1,138.14,2,1,1,211,4,Needs Attention
15664.0,51,1,386.43,3,1,2,312,6,Potential Loyalists
15665.0,168,2,2242.01,1,2,4,124,7,Potential Loyalists
15667.0,40,1,301.32000000000005,3,1,1,311,5,Needs Attention
15668.0,218,1,76.32000000000001,1,1,1,111,3,At Risk
15669.0,40,4,684.34,3,3,3,333,9,Loyal customers
15670.0,297,1,173.05,1,1,1,111,3,At Risk
15671.0,19,7,2657.13,4,4,4,444,12,Champions
15673.0,88,4,2881.02,2,3,4,234,9,Loyal customers
15674.0,73,5,2446.6000000000004,2,4,4,244,10,Champions
15675.0,81,3,323.69,2,3,2,232,7,Potential Loyalists
15676.0,19,3,3435.7599999999998,4,3,4,434,11,Champions
15677.0,49,1,657.23,3,1,2,312,6,Potential Loyalists
15678.0,53,1,352.70000000000005,2,1,2,212,5,Needs Attention
15679.0,24,4,781.2800000000001,3,3,3,333,9,Loyal customers
15680.0,9,3,1333.6799999999998,4,3,3,433,10,Champions
15681.0,25,5,1426.16,3,4,3,343,10,Champions
15683.0,117,1,193.75,2,1,1,211,4,Needs Attention
15687.0,9,9,2993.1,4,4,4,444,12,Champions
15689.0,120,2,254.1,2,2,1,221,5,Needs Attention
15690.0,4,2,239.76,4,2,1,421,7,Potential Loyalists
15691.0,252,1,136.8,1,1,1,111,3,At Risk
15692.0,28,1,191.03999999999996,3,1,1,311,5,Needs Attention
15694.0,1,14,6479.4,4,4,4,444,12,Champions
15695.0,267,2,409.98,1,2,2,122,5,Needs Attention
15696.0,33,8,2736.46,3,4,4,344,11,Champions
15699.0,18,1,309.6499999999999,4,1,2,412,7,Potential Loyalists
15700.0,172,2,696.6799999999998,1,2,3,123,6,Potential Loyalists
15701.0,2,4,1542.1399999999999,4,3,3,433,10,Champions
15703.0,265,1,211.5,1,1,1,111,3,At Risk
15704.0,140,4,2293.62,1,3,4,134,8,Loyal customers
15705.0,201,1,143.10000000000002,1,1,1,111,3,At Risk
15706.0,64,4,1060.56,2,3,3,233,8,Loyal customers
15707.0,35,4,945.5799999999998,3,3,3,333,9,Loyal customers
15708.0,41,7,3364.24,3,4,4,344,11,Champions
15709.0,284,1,133.25,1,1,1,111,3,At Risk
15712.0,9,5,1072.36,4,4,3,443,11,Champions
15713.0,143,2,356.7,1,2,2,122,5,Needs Attention
15714.0,12,2,330.87999999999994,4,2,2,422,8,Loyal customers
15716.0,146,4,1118.81,1,3,3,133,7,Potential Loyalists
15717.0,234,1,150.3,1,1,1,111,3,At Risk
15719.0,33,13,5045.610000000001,3,4,4,344,11,Champions
15720.0,24,1,598.73,3,1,2,312,6,Potential Loyalists
15721.0,12,1,507.08,4,1,2,412,7,Potential Loyalists
15722.0,36,5,2222.56,3,4,4,344,11,Champions
15723.0,365,1,203.10000000000002,1,1,1,111,3,At Risk
15724.0,201,2,218.25,1,2,1,121,4,Needs Attention
15725.0,15,1,415.25,4,1,2,412,7,Potential Loyalists
15727.0,17,7,5178.959999999999,4,4,4,444,12,Champions
15729.0,213,1,85.0,1,1,1,111,3,At Risk
15730.0,66,3,1120.88,2,3,3,233,8,Loyal customers
15732.0,212,2,294.11999999999995,1,2,1,121,4,Needs Attention
15733.0,283,1,162.3,1,1,1,111,3,At Risk
15734.0,115,2,1339.45,2,2,3,223,7,Potential Loyalists
15737.0,15,8,1205.1200000000001,4,4,3,443,11,Champions
15738.0,19,16,4812.42,4,4,4,444,12,Champions
15739.0,66,1,449.12,2,1,2,212,5,Needs Attention
15740.0,49,1,154.88000000000002,3,1,1,311,5,Needs Attention
15743.0,16,4,784.4600000000002,4,3,3,433,10,Champions
15744.0,78,1,34.8,2,1,1,211,4,Needs Attention
15745.0,19,4,1094.59,4,3,3,433,10,Champions
15746.0,134,1,196.88000000000002,2,1,1,211,4,Needs Attention
15747.0,13,3,974.0399999999998,4,3,3,433,10,Champions
15748.0,40,1,149.30999999999997,3,1,1,311,5,Needs Attention
15750.0,3,8,2465.48,4,4,4,444,12,Champions
15752.0,40,7,2637.38,3,4,4,344,11,Champions
15753.0,305,1,79.2,1,1,1,111,3,At Risk
15754.0,51,3,458.57,3,3,2,332,8,Loyal customers
15755.0,10,6,2364.25,4,4,4,444,12,Champions
15756.0,61,4,532.96,2,3,2,232,7,Potential Loyalists
15757.0,66,2,714.4200000000001,2,2,3,223,7,Potential Loyalists
15758.0,25,1,205.25,3,1,1,311,5,Needs Attention
15759.0,218,3,253.04000000000002,1,3,1,131,5,Needs Attention
15762.0,65,2,583.75,2,2,2,222,6,Potential Loyalists
15763.0,32,2,1086.9200000000003,3,2,3,323,8,Loyal customers
15764.0,88,6,3279.97,2,4,4,244,10,Champions
15766.0,64,1,315.05999999999995,2,1,2,212,5,Needs Attention
15768.0,116,3,621.83,2,3,2,232,7,Potential Loyalists
15773.0,6,1,635.6800000000001,4,1,2,412,7,Potential Loyalists
15774.0,69,1,270.79999999999995,2,1,1,211,4,Needs Attention
15775.0,245,1,104.9,1,1,1,111,3,At Risk
15776.0,133,1,241.61999999999998,2,1,1,211,4,Needs Attention
15777.0,241,4,1047.1100000000001,1,3,3,133,7,Potential Loyalists
15780.0,184,3,475.28,1,3,2,132,6,Potential Loyalists
15781.0,25,3,345.46000000000004,3,3,2,332,8,Loyal customers
15782.0,10,3,2614.7400000000002,4,3,4,434,11,Champions
15783.0,11,1,246.3,4,1,1,411,6,Potential Loyalists
15785.0,33,5,2328.9700000000003,3,4,4,344,11,Champions
15786.0,46,3,4932.2,3,3,4,334,10,Champions
15787.0,26,3,948.05,3,3,3,333,9,Loyal customers
15789.0,358,1,351.3,1,1,2,112,4,Needs Attention
15790.0,10,1,220.85,4,1,1,411,6,Potential Loyalists
15791.0,44,2,1612.69,3,2,4,324,9,Loyal customers
15793.0,15,3,965.6099999999999,4,3,3,433,10,Champions
15795.0,150,1,610.01,1,1,2,112,4,Needs Attention
15796.0,1,8,2711.56,4,4,4,444,12,Champions
15797.0,113,4,2207.4,2,3,4,234,9,Loyal customers
15799.0,76,3,884.14,2,3,3,233,8,Loyal customers
15800.0,107,2,699.0799999999999,2,2,3,223,7,Potential Loyalists
15801.0,46,3,1063.95,3,3,3,333,9,Loyal customers
15802.0,143,1,451.42,1,1,2,112,4,Needs Attention
15803.0,51,1,415.82000000000005,3,1,2,312,6,Potential Loyalists
15804.0,1,13,4206.389999999999,4,4,4,444,12,Champions
15805.0,23,17,5528.4800000000005,3,4,4,344,11,Champions
15806.0,46,3,784.5799999999999,3,3,3,333,9,Loyal customers
15807.0,50,3,903.9000000000001,3,3,3,333,9,Loyal customers
15808.0,306,4,3734.9700000000003,1,3,4,134,8,Loyal customers
15809.0,36,5,515.77,3,4,2,342,9,Loyal customers
15810.0,79,4,1391.98,2,3,3,233,8,Loyal customers
15811.0,22,6,2218.62,3,4,4,344,11,Champions
15812.0,107,5,1801.14,2,4,4,244,10,Champions
15813.0,208,2,1303.9099999999999,1,2,3,123,6,Potential Loyalists
15814.0,17,4,1945.33,4,3,4,434,11,Champions
15815.0,64,5,2100.6,2,4,4,244,10,Champions
15819.0,49,4,1905.4500000000003,3,3,4,334,10,Champions
15820.0,320,1,206.98,1,1,1,111,3,At Risk
15821.0,44,2,570.9599999999999,3,2,2,322,7,Potential Loyalists
15822.0,3,2,885.4699999999999,4,2,3,423,9,Loyal customers
15825.0,172,1,532.94,1,1,2,112,4,Needs Attention
15826.0,56,3,1654.3100000000002,2,3,4,234,9,Loyal customers
15827.0,73,14,1836.09,2,4,4,244,10,Champions
15829.0,99,2,636.1399999999998,2,2,2,222,6,Potential Loyalists
15830.0,38,1,576.0,3,1,2,312,6,Potential Loyalists
15831.0,58,3,801.76,2,3,3,233,8,Loyal customers
15832.0,254,1,836.7900000000001,1,1,3,113,5,Needs Attention
15834.0,70,4,2233.75,2,3,4,234,9,Loyal customers
15835.0,44,4,954.09,3,3,3,333,9,Loyal customers
15836.0,50,1,137.37,3,1,1,311,5,Needs Attention
15837.0,65,1,391.98,2,1,2,212,5,Needs Attention
15839.0,33,3,1048.49,3,3,3,333,9,Loyal customers
15840.0,59,2,355.55999999999995,2,2,2,222,6,Potential Loyalists
15841.0,73,4,1224.06,2,3,3,233,8,Loyal customers
15843.0,304,1,118.95000000000002,1,1,1,111,3,At Risk
15844.0,46,1,130.73999999999998,3,1,1,311,5,Needs Attention
15845.0,18,8,3711.77,4,4,4,444,12,Champions
15847.0,38,2,389.2699999999999,3,2,2,322,7,Potential Loyalists
15850.0,19,2,238.85,4,2,1,421,7,Potential Loyalists
15852.0,187,2,160.70999999999998,1,2,1,121,4,Needs Attention
15853.0,52,1,110.80000000000001,2,1,1,211,4,Needs Attention
15854.0,4,12,2974.6499999999996,4,4,4,444,12,Champions
15855.0,137,5,712.24,2,4,3,243,9,Loyal customers
15857.0,19,1,296.99999999999994,4,1,1,411,6,Potential Loyalists
15858.0,16,5,1438.8500000000001,4,4,3,443,11,Champions
15860.0,41,8,977.2099999999998,3,4,3,343,10,Champions
15861.0,12,8,3165.3599999999997,4,4,4,444,12,Champions
15862.0,8,4,832.88,4,3,3,433,10,Champions
15863.0,26,2,68.84,3,2,1,321,6,Potential Loyalists
15864.0,22,6,1936.3200000000004,3,4,4,344,11,Champions
15865.0,41,3,895.13,3,3,3,333,9,Loyal customers
15866.0,101,1,230.53,2,1,1,211,4,Needs Attention
15867.0,5,15,3812.64,4,4,4,444,12,Champions
15869.0,277,2,149.64000000000001,1,2,1,121,4,Needs Attention
15870.0,33,1,354.09000000000003,3,1,2,312,6,Potential Loyalists
15872.0,15,2,360.93,4,2,2,422,8,Loyal customers
15874.0,64,7,4405.88,2,4,4,244,10,Champions
15877.0,2,2,493.28000000000003,4,2,2,422,8,Loyal customers
15881.0,312,5,501.39000000000004,1,4,2,142,7,Potential Loyalists
15882.0,199,4,516.36,1,3,2,132,6,Potential Loyalists
15883.0,2,2,396.47999999999996,4,2,2,422,8,Loyal customers
15885.0,93,3,379.35,2,3,2,232,7,Potential Loyalists
15886.0,60,1,181.09000000000003,2,1,1,211,4,Needs Attention
15888.0,81,1,168.31,2,1,1,211,4,Needs Attention
15889.0,157,2,446.87,1,2,2,122,5,Needs Attention
15891.0,227,1,524.52,1,1,2,112,4,Needs Attention
15894.0,253,2,263.55,1,2,1,121,4,Needs Attention
15895.0,150,1,179.17000000000002,1,1,1,111,3,At Risk
15897.0,194,2,222.05,1,2,1,121,4,Needs Attention
15898.0,1,5,1388.88,4,4,3,443,11,Champions
15900.0,24,1,351.11000000000007,3,1,2,312,6,Potential Loyalists
15901.0,17,3,363.88,4,3,2,432,9,Loyal customers
15903.0,10,7,5126.76,4,4,4,444,12,Champions
15904.0,8,1,164.67999999999998,4,1,1,411,6,Potential Loyalists
15906.0,20,7,1567.6899999999998,3,4,3,343,10,Champions
15907.0,4,3,967.45,4,3,3,433,10,Champions
15909.0,174,1,191.93999999999997,1,1,1,111,3,At Risk
15910.0,1,8,1232.18,4,4,3,443,11,Champions
15912.0,178,2,264.61999999999995,1,2,1,121,4,Needs Attention
15916.0,16,8,1528.0900000000001,4,4,3,443,11,Champions
15917.0,248,1,123.10000000000001,1,1,1,111,3,At Risk
15918.0,191,2,334.23,1,2,2,122,5,Needs Attention
15919.0,20,2,639.8900000000001,3,2,2,322,7,Potential Loyalists
15920.0,154,4,167.5,1,3,1,131,5,Needs Attention
15921.0,173,1,336.03000000000003,1,1,2,112,4,Needs Attention
15925.0,194,1,207.14999999999998,1,1,1,111,3,At Risk
15930.0,67,1,426.63000000000005,2,1,2,212,5,Needs Attention
15932.0,4,8,2495.8700000000003,4,4,4,444,12,Champions
15933.0,21,3,1107.4600000000003,3,3,3,333,9,Loyal customers
15935.0,239,2,416.86,1,2,2,122,5,Needs Attention
15937.0,64,1,145.35,2,1,1,211,4,Needs Attention
15938.0,112,5,404.58,2,4,2,242,8,Loyal customers
15939.0,90,15,6115.009999999999,2,4,4,244,10,Champions
15940.0,311,1,35.8,1,1,1,111,3,At Risk
15942.0,134,1,337.43999999999994,2,1,2,212,5,Needs Attention
15944.0,277,1,325.1,1,1,2,112,4,Needs Attention
15945.0,365,1,181.0,1,1,1,111,3,At Risk
15947.0,83,1,1708.24,2,1,4,214,7,Potential Loyalists
15948.0,8,2,955.2400000000001,4,2,3,423,9,Loyal customers
15949.0,17,2,364.72,4,2,2,422,8,Loyal customers
15950.0,32,4,1765.51,3,3,4,334,10,Champions
15951.0,9,2,708.22,4,2,3,423,9,Loyal customers
15952.0,34,4,806.5699999999999,3,3,3,333,9,Loyal customers
15953.0,15,8,1659.3799999999999,4,4,4,444,12,Champions
15955.0,24,14,4416.26,3,4,4,344,11,Champions
15957.0,32,1,428.89000000000004,3,1,2,312,6,Potential Loyalists
15958.0,74,1,104.35,2,1,1,211,4,Needs Attention
15963.0,20,2,470.76000000000005,3,2,2,322,7,Potential Loyalists
15965.0,17,4,845.64,4,3,3,433,10,Champions
15967.0,23,2,418.83,3,2,2,322,7,Potential Loyalists
15969.0,3,3,666.0999999999999,4,3,3,433,10,Champions
15970.0,304,1,314.1,1,1,2,112,4,Needs Attention
15971.0,18,12,4199.85,4,4,4,444,12,Champions
15973.0,367,1,307.82,1,1,2,112,4,Needs Attention
15974.0,39,7,3442.15,3,4,4,344,11,Champions
15975.0,84,1,371.01,2,1,2,212,5,Needs Attention
15976.0,165,2,430.94,1,2,2,122,5,Needs Attention
15977.0,17,2,1054.73,4,2,3,423,9,Loyal customers
15978.0,77,1,1098.78,2,1,3,213,6,Potential Loyalists
15980.0,89,3,2398.8599999999997,2,3,4,234,9,Loyal customers
15981.0,25,8,3408.48,3,4,4,344,11,Champions
15983.0,22,4,1475.02,3,3,3,333,9,Loyal customers
15984.0,3,10,2837.67,4,4,4,444,12,Champions
15985.0,123,2,1142.4199999999998,2,2,3,223,7,Potential Loyalists
15986.0,30,1,168.11999999999998,3,1,1,311,5,Needs Attention
15987.0,12,7,1451.28,4,4,3,443,11,Champions
15988.0,19,1,158.03,4,1,1,411,6,Potential Loyalists
15990.0,44,2,792.1100000000001,3,2,3,323,8,Loyal customers
15992.0,4,1,41.989999999999995,4,1,1,411,6,Potential Loyalists
15993.0,9,7,2797.57,4,4,4,444,12,Champions
15994.0,55,1,427.07000000000005,2,1,2,212,5,Needs Attention
15996.0,88,6,1060.68,2,4,3,243,9,Loyal customers
15998.0,37,5,3089.97,3,4,4,344,11,Champions
16000.0,3,3,12393.699999999999,4,3,4,434,11,Champions
16003.0,30,5,2735.37,3,4,4,344,11,Champions
16005.0,12,4,615.3900000000001,4,3,2,432,9,Loyal customers
16006.0,211,1,101.4,1,1,1,111,3,At Risk
16007.0,48,4,1701.94,3,3,4,334,10,Champions
16008.0,24,3,478.78000000000003,3,3,2,332,8,Loyal customers
16009.0,22,4,992.7100000000002,3,3,3,333,9,Loyal customers
16010.0,246,3,407.50000000000006,1,3,2,132,6,Potential Loyalists
16011.0,8,16,3362.7099999999996,4,4,4,444,12,Champions
16012.0,35,3,1415.29,3,3,3,333,9,Loyal customers
16014.0,38,3,662.3800000000001,3,3,2,332,8,Loyal customers
16015.0,4,3,705.39,4,3,3,433,10,Champions
16016.0,3,8,1508.7600000000002,4,4,3,443,11,Champions
16017.0,47,1,211.88,3,1,1,311,5,Needs Attention
16018.0,39,2,408.90000000000003,3,2,2,322,7,Potential Loyalists
16019.0,47,9,3786.24,3,4,4,344,11,Champions
16020.0,17,3,851.01,4,3,3,433,10,Champions
16022.0,260,1,628.2800000000002,1,1,2,112,4,Needs Attention
16023.0,46,3,719.81,3,3,3,333,9,Loyal customers
16024.0,12,1,251.24,4,1,1,411,6,Potential Loyalists
16025.0,30,1,439.65999999999997,3,1,2,312,6,Potential Loyalists
16026.0,43,1,236.09,3,1,1,311,5,Needs Attention
16027.0,92,6,934.6199999999999,2,4,3,243,9,Loyal customers
16030.0,310,1,331.24,1,1,2,112,4,Needs Attention
16031.0,92,2,548.94,2,2,2,222,6,Potential Loyalists
16033.0,6,20,8816.4,4,4,4,444,12,Champions
16034.0,196,3,437.69999999999993,1,3,2,132,6,Potential Loyalists
16036.0,87,2,758.9199999999998,2,2,3,223,7,Potential Loyalists
16037.0,270,3,855.0200000000001,1,3,3,133,7,Potential Loyalists
16038.0,8,3,471.78,4,3,2,432,9,Loyal customers
16040.0,65,3,1313.5500000000002,2,3,3,233,8,Loyal customers
16041.0,31,3,3166.4,3,3,4,334,10,Champions
16042.0,22,5,1197.2700000000002,3,4,3,343,10,Champions
16043.0,38,4,773.99,3,3,3,333,9,Loyal customers
16045.0,120,4,1340.7,2,3,3,233,8,Loyal customers
16049.0,40,3,1111.79,3,3,3,333,9,Loyal customers
16050.0,174,1,137.89999999999998,1,1,1,111,3,At Risk
16052.0,54,1,362.05999999999995,2,1,2,212,5,Needs Attention
16053.0,33,2,1511.9500000000003,3,2,3,323,8,Loyal customers
16054.0,145,1,783.9000000000001,1,1,3,113,5,Needs Attention
16055.0,221,1,134.8,1,1,1,111,3,At Risk
16056.0,45,1,664.85,3,1,3,313,7,Potential Loyalists
16057.0,16,7,2263.12,4,4,4,444,12,Champions
16059.0,66,6,1459.8600000000001,2,4,3,243,9,Loyal customers
16062.0,10,4,1153.62,4,3,3,433,10,Champions
16063.0,260,1,335.32000000000005,1,1,2,112,4,Needs Attention
16065.0,365,1,372.09,1,1,2,112,4,Needs Attention
16066.0,17,5,1521.8700000000003,4,4,3,443,11,Champions
